ministro da Educação :: nome completo :: ordem :: início de mandato :: fim de mandato :: durante_governo:governo

Gustavo Cordeiro Ramos  ::Gustavo Cordeiro Ramos (1888–1974)::::11 de abril de 1933::24 de julho de 1933::I Oliveira Salazar
Alexandre Alberto de Sousa Pinto ::Alexandre Alberto de Sousa Pinto (1880–1982)::58::24 de julho de 1933::19 de junho de 1934::
Manuel Rodrigues Júnior ::Manuel Rodrigues Júnior (interino) (1889–1946)::59::19 de junho de 1934::23 de outubro de 1934::
Eusébio Barbosa Tamagnini de Matos Encarnação ::Eusébio Barbosa Tamagnini de Matos Encarnação (1880–1972)::60::23 de outubro de 1934::18 de janeiro de 1936::
António Carneiro Pacheco ::António Faria Carneiro Pacheco (1887–1957)::61::18 de janeiro de 1936::9 de março de 1939::II Oliveira Salazar
Manuel Rodrigues Júnior ::Manuel Rodrigues Júnior (interino) (1889–1946)::::9 de março de 1939::23 de março de 1939::
António Carneiro Pacheco :: :: ::23 de março de 1939::28 de agosto de 1940::
Mário de Figueiredo ::Mário de Figueiredo (1890–1969)::62::28 de agosto de 1940::6 de setembro de 1944::
Caeiro da Mata ::José Caeiro da Mata (1877–1963)::63::6 de setembro de 1944::4 de fevereiro de 1947::
Fernando Pires de Lima ::Fernando Andrade Pires de Lima (1908–1973)::64::4 de fevereiro de 1947::7 de julho de 1955::
Francisco de Paula Leite Pinto ::Francisco de Paula Leite Pinto (1902–2000)::65::7 de julho de 1955::4 de maio de 1961::
Manuel Lopes de Almeida ::Manuel Lopes de Almeida (1900–1980)::66::4 de maio de 1961::4 de dezembro de 1962::
Inocêncio Galvão Teles ::Inocêncio Galvão Teles (1917–2010)::67::4 de dezembro de 1962::19 de agosto de 1968::
Hermano Saraiva ::José Hermano Saraiva (1919–2012)::68::19 de agosto de 1968::15 de janeiro de 1970::II Oliveira Salazar | III Caetano
Veiga Simão ::José Veiga Simão (1929–2014)::69::15 de janeiro de 1970::25 de abril de 1974::

## Junta de Salvação Nacional (1974)::.....::.....::.....

Eduardo Henriques da Silva Correia ::Eduardo Henriques da Silva Correia (1915–1991)::70::16 de maio de 1974::17 de julho de 1974::I Prov. Palma Carlos
Vitorino Magalhães Godinho ::Vitorino Barbosa de Magalhães Godinho (1918–2011)::71::17 de julho de 1974::29 de novembro de 1974::II Prov. Gonçalves | III Prov. Gonçalves
Vasco Gonçalves ::Vasco dos Santos Gonçalves (1921–2005)::72::29 de novembro de 1974::4 de dezembro de 1974::
Rui dos Santos Grácio ::Rui dos Santos Grácio (1921–1991)::::::::
Manuel Rodrigues de Carvalho ::Manuel Rodrigues de Carvalho (1929–1999)::73::4 de dezembro de 1974::26 de março de 1975::
José Emílio da Silva ::José Emílio da Silva (1940–)::74::26 de março de 1975::19 de setembro de 1975::IV Prov. Gonçalves | V Prov. Gonçalves
Vítor Alves ::Vítor Manuel Rodrigues Alves (1935–2011)::75::19 de setembro de 1975::23 de julho de 1976::VI Prov. Pinheiro de Azevedo

Sottomayor Cardia ::Mário Augusto Sottomayor Leal Cardia (1941–2006)::76::23 de julho de 1976::29 de agosto de 1978::I Soares | II Soares
Carlos Lloyd Braga ::Carlos Alberto Lloyd Braga (1928–1997)::77::29 de agosto de 1978::22 de novembro de 1978::III Nobre da Costa
Luís Francisco Valente de Oliveira ::Luís Francisco Valente de Oliveira (1937–)::78::22 de novembro de 1978::1 de agosto de 1979::IV Mota Pinto
